,file,y_true,y_pred,confidence,true_label,predicted_label,status
0,asphodelus/Asp.A.ramX400wF(1988)(0)E-2.png,0,0,0.99757105,asphodelus,asphodelus,Correct
1,asphodelus/Asp.A.ramX400wF(1988)(0)E-5.png,0,0,0.99896085,asphodelus,asphodelus,Correct
2,asphodelus/Asp.A.ramX400wF(1990)(0)G-4.png,0,0,0.9993374,asphodelus,asphodelus,Correct
3,calicotome/Fab.C.vilX400wF(2016)(0)A-23.png,1,1,0.9996025,calicotome,calicotome,Correct
4,calicotome/Fab.C.vilX400wF(2016)(0)A-7.png,1,1,0.9994221,calicotome,calicotome,Correct
5,calicotome/Fab.C.vilX400wF(2017)(0)B-8.png,1,1,0.9995004,calicotome,calicotome,Correct
6,calicotome/Fab.C.vilX400wF(2017)(0)B-9.png,1,1,0.9996099,calicotome,calicotome,Correct
7,calicotome/Fab.C.vilX400wF(2018)(0)C-11.png,1,1,0.996967,calicotome,calicotome,Correct
8,calicotome/Fab.C.vilX400wF(2019)(0)D-104.png,1,1,0.9993562,calicotome,calicotome,Correct
9,calicotome/Fab.C.vilX400wF(2019)(0)D-110.png,1,1,0.9991906,calicotome,calicotome,Correct
10,calicotome/Fab.C.vilX400wF(2019)(0)D-111.png,1,1,0.9994966,calicotome,calicotome,Correct
11,calicotome/Fab.C.vilX400wF(2019)(0)D-117.png,1,1,0.9992867,calicotome,calicotome,Correct
12,calicotome/Fab.C.vilX400wF(2019)(0)D-26.png,1,1,0.996994,calicotome,calicotome,Correct
13,calicotome/Fab.C.vilX400wF(2019)(0)D-39.png,1,1,0.84478194,calicotome,calicotome,Correct
14,calicotome/Fab.C.vilX400wF(2019)(0)D-41.png,1,1,0.9995121,calicotome,calicotome,Correct
15,calicotome/Fab.C.vilX400wF(2019)(0)D-46.png,1,1,0.99812347,calicotome,calicotome,Correct
16,calicotome/Fab.C.vilX400wF(2019)(0)D-52.png,1,1,0.9993759,calicotome,calicotome,Correct
17,calicotome/Fab.C.vilX400wF(2019)(0)D-60.png,1,1,0.9991014,calicotome,calicotome,Correct
18,calicotome/Fab.C.vilX400wF(2019)(0)D-61.png,1,1,0.99949646,calicotome,calicotome,Correct
19,calicotome/Fab.C.vilX400wF(2019)(0)D-68.png,1,1,0.9995826,calicotome,calicotome,Correct
20,calicotome/Fab.C.vilX400wF(2019)(0)D-81.png,1,1,0.9994293,calicotome,calicotome,Correct
21,calicotome/Fab.C.vilX400wF(2019)(0)D-87.png,1,1,0.99957126,calicotome,calicotome,Correct
22,calicotome/Fab.C.vilX400wF(2020)(0)E-102.png,1,1,0.999516,calicotome,calicotome,Correct
23,calicotome/Fab.C.vilX400wF(2020)(0)E-111.png,1,1,0.99902403,calicotome,calicotome,Correct
24,calicotome/Fab.C.vilX400wF(2020)(0)E-2.png,1,1,0.99932766,calicotome,calicotome,Correct
25,calicotome/Fab.C.vilX400wF(2020)(0)E-24.png,1,1,0.9991086,calicotome,calicotome,Correct
26,calicotome/Fab.C.vilX400wF(2020)(0)E-42.png,1,1,0.9994222,calicotome,calicotome,Correct
27,calicotome/Fab.C.vilX400wF(2020)(0)E-47.png,1,1,0.9995078,calicotome,calicotome,Correct
28,calicotome/Fab.C.vilX400wF(2020)(0)E-71.png,1,1,0.9989353,calicotome,calicotome,Correct
29,calicotome/Fab.C.vilX400wF(2020)(0)E-77.png,1,1,0.9994344,calicotome,calicotome,Correct
30,calicotome/Fab.C.vilX400wF(2020)(0)E-8.png,1,1,0.99903584,calicotome,calicotome,Correct
31,calicotome/Fab.C.vilX400wF(2020)(0)E-84.png,1,1,0.99946636,calicotome,calicotome,Correct
32,erica/Eri.E.maniX400wF(5355)(0)A-13.png,5,5,0.9997067,castanea,erica,Correct
33,erica/Eri.E.maniX400wF(5355)(0)A-19.png,5,5,0.9999026,castanea,erica,Correct
34,erica/Eri.E.maniX400wF(5355)(0)A-20.png,5,5,0.99975365,castanea,erica,Correct
35,erica/Eri.E.maniX400wF(5355)(0)A-4.png,5,5,0.9998078,castanea,erica,Correct
36,erica/Eri.E.maniX400wF(5356)(0)B-17.png,5,5,0.9997812,castanea,erica,Correct
37,erica/Eri.E.maniX400wF(5356)(0)B-7.png,5,5,0.9999231,castanea,erica,Correct
38,erica/Eri.E.maniX400wF(5357)(0)C-1.png,5,5,0.9996296,castanea,erica,Correct
39,erica/Eri.E.maniX400wF(5357)(0)C-20.png,5,5,0.99893457,castanea,erica,Correct
40,erica/Eri.E.maniX400wF(5357)(0)C-25.png,5,5,0.9998944,castanea,erica,Correct
41,erica/Eri.E.maniX400wF(5357)(0)C-6.png,5,5,0.9998772,castanea,erica,Correct
42,erica/Eri.E.maniX400wF(5358)(0)D-14.png,5,5,0.9998603,castanea,erica,Correct
43,erica/Eri.E.maniX400wF(5358)(0)D-8.png,5,5,0.9997216,castanea,erica,Correct
44,erica/Eri.E.maniX400wF(5359)(0)E-1.png,5,5,0.999811,castanea,erica,Correct
45,erica/Eri.E.maniX400wF(5359)(0)E-24.png,5,5,0.99983656,castanea,erica,Correct
46,erica/Eri.E.maniX400wF(5359)(0)E-30.png,5,5,0.9997782,castanea,erica,Correct
47,erica/Eri.E.maniX400wF(5360)(0)F-9.png,5,5,0.9999534,castanea,erica,Correct
48,erica/Eri.E.maniX400wF(5361)(0)G-18.png,5,5,0.9999405,castanea,erica,Correct
49,erica/Eri.E.maniX400wF(5362)(0)H-22.png,5,5,0.9993925,castanea,erica,Correct
